district_teach_salary,school_teach_salary,district_pt_tch_absent_10_days,school_pt_tch_absent_10_days,district_pt_tch_2ndyear,school_pt_tch_2ndyear,district_pt_tch_1styear,school_pt_tch_1styear,district_pt_tch_state_license,school_pt_tch_state_license,district_tch_FTE,school_tch_FTE,district_counsel_FTE,school_counsel_FTE,district_ratio,school_ratio,non_personnel_expenditures,non_personnel_expenditures_perpupil,instructional_staff_salaries,instructional_staff_salaries_perpupil,SCH_NAME,School_ID,SCHID,Survey_Year_Key,SurveyYear,LEA_ID,LEA_NAME,LEAID,SCH_ADDRESS,SCH_CITY,SCH_STATE,SCH_ZIP,Male_Enrollment,Female_Enrollment,Total_Enrollment,M_Percent,F_Percent,AME_Percent,ASI_Percent,HIS_Percent,BLA_Percent,WHI_Percent,HI_PAC_Percent,MORE_Percent,DIS_Percent,LEP_Percent,LEPEnrolled_Percent,_504_Percent,FocusOnDisabilities,STUDENTS_TO_TEACHERS,OffersDicipline,OffersMagnetProgram,IsCharterSchool,IsAlternativeSchool,OffersAP,TeacherCount,OffersAbilityGrouping,OffersPreK,OffersKindergarten,OffersGTE,OffersSingleSex,OffersAthletics,Title1_Status,TOT_LEA_SCHOOLS,SP_ED_EVAL,GradesOffered,LEA_TOT_Enrollment_Schools,MEMBERSHIP_LEA,KinderLen,PrekinderLen,PreKinderAge,non_IDEA_504,FRPL,JuvenileJustice,RACE_5_7,Long_NCES_ID,Combokey,Incomplete,Am Ind/AK Nat Enrollment,Am Ind/AK Nat In-School Susp,Am Ind/AK Nat Out-School Susp,Am Ind/AK Nat Expulsions,Asian Enrollment,Asian In-School Susp,Asian Out-School Susp,Asian Expulsions,Black Enrollment,Black In-School Susp,Black Out-School Susp,Black Expulsions,Hispanic Enrollment,Hispanic In-School Susp,Hispanic Out-School Susp,Hispanic Expulsions,Nat HI/Pac Isl Enrollment,Nat HI/Pac Isl In-School Susp,Nat HI/Pac Isl Out-School Susp,Nat HI/Pac Isl Expulsions,Two or More Enrollment,Two or More In-School Susp,Two or More Out-School Susp,Two or More Expulsions,White Enrollment,White In-School Susp,White Out-School Susp,White Expulsions,Total Enrollment,Total In-School Susp,Total Out-School Susp,Total Expulsions,Referrals to Law Enforcement,Students with School Related Arrests,Expulsions Under Zero-tolerance
51138,51726,60,71,2.94,0,2.48,0,98.42,100,5131.1,50,68,0,14,14,61914,82,2201634,2912,LANDSTOWN ELEM.,276918,00674,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,2212 RECREATION DR,VIRGINIA BEACH,VA,23456,52.45,47.55,755,52.45,47.55,0.3,15.6,14.4,29.5,34.7,1.3,4.1,11.8,1.7,1.9,0.0,0,15.12,0,0,0,0,0,50,0,1,1,1,false,false,false,82,0,"Preschool,K,1,2,3,4,5",70878,70835,Full Day,Full Day,4,0,39.42,false,7,510384000674,,,2,0,0,0,118,0,0,0,223,0,4,0,109,0,0,0,10,0,0,0,31,0,0,0,262,0,4,0,755,0,8,0,0,0,0
51138,50938,60,51,2.94,0,2.48,4.6,98.42,100,5131.1,43.5,68,0,14,14,50898,87,1793606,3071,CORPORATE LANDING ELEM.,276919,00675,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,1590 CORPORATE LANDING PKWY,VIRGINIA BEACH,VA,23454,51.54,48.46,584,51.54,48.46,0,1.7,11.5,22.3,57.2,0,7.4,17.8,0.9,0.7,0.7,0,12.84,0,0,0,0,0,43.5,0,1,1,1,false,false,false,82,0,"Preschool,K,1,2,3,4,5",70878,70835,Full Day,Full Day,4,0,51.37,false,7,510384000675,,,0,0,0,0,10,0,0,0,130,2,4,0,67,0,0,0,0,0,0,0,43,0,0,0,334,0,2,0,584,2,6,0,0,0,0
51138,51222,60,52,2.94,1.93,2.48,1.93,98.42,98.72,5131.1,155.8,68,7,14,14,175900,76,6850923,2972,OCEAN LAKES HIGH,276920,01046,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,885 SCHUMANN DRIVE,VIRGINIA BEACH,VA,23454,51.17,48.83,2308,51.17,48.83,0.8,6.4,10.7,17.9,62.8,0.4,1,11.5,0.2,0.3,1.0,0,14.46,0,1,0,0,1,155.8,0,0,0,1,false,true,false,82,0,"9,10,11,12",70878,70835,Full Day,Full Day,4,0,25.08,false,7,510384001046,,,19,0,2,0,148,2,9,0,412,27,55,0,247,7,24,0,10,0,0,0,22,0,4,0,1450,44,91,0,2308,80,185,0,39,0,0
51138,51053,60,67,2.94,2.61,2.48,2.61,98.42,99.13,5131.1,115,68,0,14,14,118227,77,4659111,3033,LARKSPUR MIDDLE,276921,01057,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,4696 PRINCESS ANNE RD,VIRGINIA BEACH,VA,23462,52.24,47.76,1537,52.24,47.76,0.3,6.7,11.4,38.1,39.1,0.7,3.8,12.0,1.2,1.2,2.2,0,12.80,0,0,0,0,0,115,0,0,0,1,false,false,false,82,0,"6,7,8",70878,70835,Full Day,Full Day,4,0,54.23,false,7,510384001057,,,4,0,0,0,103,2,2,0,586,65,85,0,175,12,14,0,10,0,2,0,58,4,0,0,601,26,35,0,1537,109,138,0,32,0,0
51138,55556,60,47,2.94,2.36,2.48,0,98.42,100,5131.1,42.3,68,0,14,14,58353,101,2344255,4056,KEMPS LANDING MAGNET,276922,01353,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,4722 JERICHO RD,VIRGINIA BEACH,VA,23462,52.6,47.4,576,52.6,47.4,0,13.7,6.4,3.8,73.6,0.7,1.7,1.2,0,0,1.7,0,13.35,0,1,0,0,0,42.3,0,0,0,1,false,false,false,82,0,"6,7,8",70878,70835,Full Day,Full Day,4,0,5.71,false,7,510384001353,,,0,0,0,0,79,0,0,0,22,0,0,0,37,0,0,0,4,0,0,0,10,0,2,0,424,4,4,0,576,4,6,0,2,0,0
51138,51540,60,54,2.94,2.78,2.48,0.93,98.42,100,5131.1,108.1,68,0,14,14,107107,79,4567744,3381,CORPORATE LANDING MIDDLE,276923,01639,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,1597 CORPORATE LANDING PKWY,VIRGINIA BEACH,VA,23454,51.22,48.78,1351,51.22,48.78,1,4.3,11.2,22.5,57.6,0.3,3.2,15.3,0.5,0.7,1.9,0,12.09,0,0,0,0,0,108.1,0,0,0,1,false,false,false,82,0,"6,7,8",70878,70835,Full Day,Full Day,4,0,44.63,false,7,510384001639,,,13,2,2,0,58,2,0,0,304,47,61,0,151,14,22,0,4,0,0,0,43,6,12,0,778,44,52,0,1351,115,149,0,23,0,0
51138,53216,60,71,2.94,0,2.48,0,98.42,100,5131.1,44.7,68,0,14,14,50998,79,1866427,2903,ALANTON ELEM.,276925,01671,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,1441 STEPHENS RD,VIRGINIA BEACH,VA,23454,50.23,49.77,643,50.23,49.77,0.6,4.3,13.2,18.4,59.4,0.6,3.4,12.0,2,2,0.6,0,14.38,0,0,0,0,0,44.7,0,1,1,1,false,false,false,82,0,"Preschool,K,1,2,3,4,5",70878,70835,Full Day,Full Day,4,0,45.26,false,7,510384001671,,,4,0,0,0,28,0,0,0,118,2,4,0,85,4,0,0,4,0,0,0,22,0,0,0,382,2,4,0,643,8,8,0,2,0,0
51138,53226,60,58,2.94,2.78,2.48,5.56,98.42,100,5131.1,36,68,0,14,14,42475,89,1494747,3127,ARROWHEAD ELEM.,276926,01673,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,5549 SUSQUEHANNA DR,VIRGINIA BEACH,VA,23462,50.63,49.38,480,50.63,49.38,1.5,4,8.3,22.7,61.5,0,2.1,11.7,1.5,1.7,2.1,0,12.26,0,0,0,0,0,36,0,1,1,1,false,false,false,82,0,"Preschool,K,1,2,3,4,5",70878,70835,Full Day,Full Day,4,0,46.23,false,7,510384001673,,,7,0,2,0,19,0,2,0,109,2,11,0,40,0,4,0,0,0,0,0,10,0,0,0,295,0,6,0,480,2,25,0,0,0,0
51138,51703,60,66,2.94,2.35,2.48,2.35,98.42,97.65,5131.1,42.5,68,0,14,11,45661,90,1774526,3500,BAYSIDE ELEM.,276927,01674,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,5649 BAYSIDE RD,VIRGINIA BEACH,VA,23455,52.36,47.64,508,52.36,47.64,0.8,4.9,13.2,35.6,39.8,0.8,4.9,15.8,2,1.8,2.0,0,11.79,0,0,0,0,0,42.5,0,1,1,1,false,false,false,82,0,"Preschool,K,1,2,3,4,5",70878,70835,Full Day,Full Day,4,0,58.19,false,7,510384001674,,,4,0,0,0,25,0,0,0,181,7,10,0,67,2,2,0,4,0,0,0,25,2,2,0,202,4,4,0,508,15,18,0,4,0,0
51138,50507,60,71,2.94,1.37,2.48,5.49,98.42,98.08,5131.1,72.8,68,0,14,14,79614,79,3161835,3134,BAYSIDE MIDDLE,276928,01676,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,965 NEWTOWN RD,VIRGINIA BEACH,VA,23462,51.04,48.96,1009,51.04,48.96,0.4,3.4,9.3,61.4,22.4,0.7,2.5,11.5,1.3,1.5,1.9,0,13.21,0,0,0,0,0,72.8,0,0,0,1,false,false,false,82,0,"6,7,8",70878,70835,Full Day,Full Day,4,0,77.11,false,7,510384001676,,,4,0,0,0,34,0,4,0,619,65,178,0,94,12,17,0,7,0,0,0,25,0,6,0,226,26,32,0,1009,103,237,0,34,0,0
51138,52805,60,83,2.94,2.38,2.48,0,98.42,100,5131.1,84,68,0,14,14,98480,78,3839617,3050,BRANDON MIDDLE,276929,01677,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,1700 POPE ST,VIRGINIA BEACH,VA,23464,50.72,49.28,1258,50.72,49.28,0.3,8.7,9.1,37.3,41.1,0.3,3.2,10.9,1.3,1.1,1.5,0,14.64,0,0,0,0,0,84,0,0,0,1,false,false,false,82,0,"6,7,8",70878,70835,Full Day,Full Day,4,0,44,false,7,510384001677,,,4,0,2,0,109,2,6,0,469,32,106,0,115,7,14,0,4,0,0,0,40,2,6,0,517,17,55,0,1258,60,189,0,18,2,0
51138,48269,60,63,2.94,3.85,2.48,5.77,98.42,98.08,5131.1,52,68,0,14,14,62436,79,2372390,3003,BROOKWOOD ELEM.,276930,01678,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,601 S LYNNHAVEN RD,VIRGINIA BEACH,VA,23452,50.57,49.43,787,50.57,49.43,0.5,5.1,8.9,30.6,50.4,0.9,3.6,11.7,0.5,0.8,0.6,0,14.23,0,0,0,0,0,52,0,1,1,1,false,false,false,82,0,"Preschool,K,1,2,3,4,5",70878,70835,Full Day,Full Day,4,0,58.99,false,7,510384001678,,,4,0,0,0,40,0,0,0,241,9,15,0,70,0,6,0,7,0,2,0,28,0,0,0,397,7,4,0,787,16,27,0,12,0,0
51138,51950,60,66,2.94,2.37,2.48,0,98.42,100,5131.1,42.2,68,0,14,11,39283,85,1518564,3301,COLLEGE PARK ELEM.,276931,01680,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,1110 BENNINGTON RD,VIRGINIA BEACH,VA,23464,53.02,46.98,464,53.02,46.98,0.4,2.2,8.6,68.8,14.4,0.9,4.7,9.5,1.5,1.7,2.2,0,10.65,0,0,0,0,0,42.2,0,1,1,1,false,false,true,82,0,"Preschool,K,1,2,3,4,5",70878,70835,Full Day,Full Day,4,0,79.35,false,7,510384001680,,,2,0,0,0,10,0,0,0,319,4,10,0,40,0,2,0,4,0,0,0,22,0,0,0,67,0,0,0,464,4,12,0,4,0,0
51138,51786,60,56,2.94,4,2.48,0,98.42,100,5131.1,25,68,0,14,14,36155,112,1197632,3708,CREEDS ELEM.,276932,01682,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,920 PRINCESS ANNE RD,VIRGINIA BEACH,VA,23457,56.97,43.03,323,56.97,43.03,0,1.2,4,2.2,90.4,0,2.2,12.7,0.6,0.6,0.6,0,12.42,0,0,0,0,0,25,0,0,1,1,false,false,false,82,0,"K,1,2,3,4,5",70878,70835,Full Day,Full Day,4,0,26.01,false,7,510384001682,,,0,0,0,0,4,0,0,0,7,0,0,0,13,0,0,0,0,0,0,0,7,0,0,0,292,0,0,0,323,0,0,0,0,0,0
51138,46332,60,55,2.94,2.9,2.48,2.9,98.42,100,5131.1,34.5,68,0,14,14,42355,84,1500497,2977,FAIRFIELD ELEM.,276933,01683,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,5428 PROVIDENCE RD,VIRGINIA BEACH,VA,23464,48.71,51.29,505,48.71,51.29,0.4,10.9,7.3,21.6,55.5,0,4.4,11.7,2.6,2.8,0.8,0,13.81,0,0,0,0,0,34.5,0,1,1,1,false,false,false,82,0,"Preschool,K,1,2,3,4,5",70878,70835,Full Day,Full Day,4,0,34.52,false,7,510384001683,,,2,0,0,0,55,0,0,0,109,6,4,0,37,0,2,0,0,0,0,0,22,0,0,0,280,8,6,0,505,14,12,0,0,0,0
51138,51425,60,51,2.94,5.13,2.48,0,98.42,97.8,5131.1,136.4,68,6,14,14,148246,75,5850536,2962,FIRST COLONIAL HIGH,276934,01684,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,1272 MILL DAM RD,VIRGINIA BEACH,VA,23454,49.32,50.68,1975,49.32,50.68,0.4,2.9,7.7,17.4,70.8,0.2,0.7,8.2,0.8,0.9,1.3,0,14.11,0,1,0,0,1,136.4,0,0,0,1,false,true,false,82,0,"9,10,11,12",70878,70835,Full Day,Full Day,4,0,29.72,false,7,510384001684,,,7,2,4,0,58,0,4,0,343,28,58,0,151,9,12,0,4,0,0,0,13,4,8,0,1399,30,62,2,1975,73,148,2,33,0,0
51138,53706,60,48,2.94,2.6,2.48,0,98.42,100,5131.1,77,68,0,14,14,88383,79,3097367,2783,GREAT NECK MIDDLE,276936,01686,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,1848 NORTH GREAT NECK RD,VIRGINIA BEACH,VA,23454,52.69,47.31,1114,52.69,47.31,0.6,3.3,7.1,12.5,74.2,0.6,1.7,11.8,2.5,2.6,1.4,0,14.09,0,0,0,0,0,77,0,0,0,1,false,false,false,82,0,"6,7,8",70878,70835,Full Day,Full Day,4,0,31.09,false,7,510384001686,,,7,0,0,0,37,2,0,0,139,11,21,0,79,2,4,0,7,2,0,0,19,2,0,0,826,20,35,0,1114,39,60,0,17,0,0
51138,48438,60,73,2.94,0,2.48,0,98.42,100,5131.1,41,68,0,14,17,53599,83,1811540,2813,HERMITAGE ELEM.,276938,01688,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,1701 PLEASURE HOUSE ROAD,VIRGINIA BEACH,VA,23455,50.08,49.92,643,50.08,49.92,0.3,3.9,11.8,17.4,61.7,0,4.8,12.0,1.6,2.3,0.6,0,15.71,0,0,0,0,0,41,0,1,1,1,false,false,false,82,0,"Preschool,K,1,2,3,4,5",70878,70835,Full Day,Full Day,4,0,41.77,false,7,510384001688,,,2,0,2,0,25,0,0,0,112,0,8,0,76,0,4,0,0,0,0,0,31,0,2,0,397,0,8,0,643,0,24,0,4,0,0
51138,47378,60,50,2.94,1.94,2.48,0,98.42,100,5131.1,51.5,68,0,14,11,47970,80,1625548,2700,HOLLAND ELEM.,276939,01689,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,3340 HOLLAND RD,VIRGINIA BEACH,VA,23452,47.75,52.25,601,47.75,52.25,0.7,7.2,14.6,47.6,23.1,1.7,5.2,12.8,2.2,2.3,0.3,0,11.47,0,0,0,0,0,51.5,0,1,1,1,false,false,true,82,0,"Preschool,K,1,2,3,4,5",70878,70835,Full Day,Full Day,4,0,78.41,false,7,510384001689,,,4,0,0,0,43,2,6,0,286,7,13,0,88,4,4,0,10,0,2,0,31,4,2,0,139,4,2,0,601,21,29,0,6,0,0
51138,47676,60,63,2.94,4.39,2.48,5.48,98.42,97.15,5131.1,91.2,68,0,14,14,100427,78,3666166,2846,INDEPENDENCE MIDDLE,276940,01690,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,1370 DUNSTAN LN,VIRGINIA BEACH,VA,23455,53.96,46.04,1288,53.96,46.04,0.5,5,9.2,22.9,60.2,0.5,1.7,11.6,2.2,2.5,1.5,0,13.28,0,0,0,0,0,91.2,0,0,0,1,false,false,false,82,0,"6,7,8",70878,70835,Full Day,Full Day,4,0,39.36,false,7,510384001690,,,7,2,2,0,64,4,4,0,295,23,32,0,118,4,6,0,7,2,0,0,22,0,2,0,775,29,46,0,1288,64,92,0,15,0,0
51138,50282,60,52,2.94,4.02,2.48,4.02,98.42,100,5131.1,49.7,68,0,14,17,68280,79,2435860,2826,JOHN B. DEY ELEM.,276941,01691,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,1900 N GREAT NECK ROAD,VIRGINIA BEACH,VA,23454,50.98,49.02,865,50.98,49.02,0.2,3.9,7,5,82,0,1.9,9.9,2.5,2.9,0.8,0,16.05,0,0,0,0,0,49.7,0,1,1,1,false,false,false,82,0,"Preschool,K,1,2,3,4,5",70878,70835,Full Day,Full Day,4,0,16.47,false,7,510384001691,,,2,0,0,0,34,0,0,0,43,2,6,0,61,0,2,0,0,0,0,0,16,0,0,0,709,2,5,0,865,4,13,0,2,0,0
51138,53569,60,84,2.94,0,2.48,2.62,98.42,97.38,5131.1,38.1,68,0,14,14,44174,88,1599283,3179,KEMPSVILLE ELEM.,276942,01693,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,570 KEMPSVILLE RD,VIRGINIA BEACH,VA,23464,55.58,44.42,502,55.58,44.42,0,5,8.6,12.8,68.3,0.4,5,15.3,0.8,1.2,1.0,0,13.20,0,0,0,0,0,38.1,0,1,1,1,false,false,false,82,0,"Preschool,K,1,2,3,4,5",70878,70835,Full Day,Full Day,4,0,29.22,false,7,510384001693,,,0,0,0,0,25,0,0,0,64,2,4,0,43,0,2,0,2,0,0,0,25,0,0,0,343,2,6,0,502,4,12,0,6,0,0
51138,52980,60,52,2.94,1.71,2.48,1.71,98.42,98.29,5131.1,117.2,68,5,14,14,134154,78,4718711,2745,KEMPSVILLE HIGH,276943,01694,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,5194 CHIEF TRAIL,VIRGINIA BEACH,VA,23464,52.82,47.18,1721,52.82,47.18,0.8,5.1,6.9,21,65.6,0.1,0.6,12.1,0.8,0.9,1.8,0,14.42,0,0,0,0,1,117.2,0,0,0,1,false,true,false,82,0,"9,10,11,12",70878,70835,Full Day,Full Day,4,0,27.87,false,7,510384001694,,,13,0,0,0,88,2,4,0,361,33,80,0,118,7,10,0,2,0,0,0,10,2,2,0,1129,32,68,0,1721,76,164,0,42,0,0
51138,56187,60,67,2.94,6.58,2.48,1.64,98.42,98.36,5131.1,60.8,68,0,14,14,70327,82,2867634,3346,KEMPSVILLE MIDDLE,276944,01695,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,860 CHURCHILL DR,VIRGINIA BEACH,VA,23464,53.5,46.5,856,53.5,46.5,0.5,7.5,5.7,17.6,67.4,0.5,0.8,9.3,0.8,1.8,3.6,0,13.33,0,0,0,0,0,60.8,0,0,0,1,false,false,false,82,0,"6,7,8",70878,70835,Full Day,Full Day,4,0,29.4,false,7,510384001695,,,4,0,0,0,64,0,2,0,151,12,16,0,49,2,9,0,4,0,0,0,7,0,2,0,577,12,33,0,856,26,62,0,14,0,0
51138,52029,60,79,2.94,5.48,2.48,0,98.42,100,5131.1,36.5,68,0,14,14,45121,86,1705842,3255,KEMPSVILLE MEADOWS ELEM.,276945,01696,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,736 EDWIN DR,VIRGINIA BEACH,VA,23462,52.67,47.33,524,52.67,47.33,0.4,5.3,6.5,31.7,48.9,1.3,5.9,8.4,1.3,1.9,1.0,0,13.61,0,0,0,0,0,36.5,0,1,1,1,false,false,false,82,0,"Preschool,K,1,2,3,4,5",70878,70835,Full Day,Full Day,4,0,45.61,false,7,510384001696,,,2,0,0,0,28,0,0,0,166,2,6,0,34,0,0,0,7,0,2,0,31,0,2,0,256,2,6,0,524,4,16,0,4,0,0
51138,53474,60,76,2.94,2.44,2.48,0,98.42,100,5131.1,41,68,0,14,17,53631,82,1796844,2756,KING'S GRANT ELEM,276946,01697,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,612 N LYNNHAVEN RD,VIRGINIA BEACH,VA,23452,54.88,45.12,656,54.88,45.12,0.3,3.4,8.8,19.8,64.6,0.6,2.4,13.6,1.1,1.4,1.5,0,15.52,0,0,0,0,0,41,0,1,1,1,false,false,false,82,0,"Preschool,K,1,2,3,4,5",70878,70835,Full Day,Full Day,4,0,45.55,false,7,510384001697,,,2,0,0,0,22,0,0,0,130,2,11,0,58,0,2,0,4,0,0,0,16,0,2,0,424,0,6,0,656,2,21,0,4,4,0
51138,48921,60,63,2.94,7.59,2.48,0,98.42,97.47,5131.1,39.5,68,0,14,14,48987,86,1657710,2903,KINGSTON ELEM.,276947,01698,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,3532 KINGS GRANT RD,VIRGINIA BEACH,VA,23452,50.52,49.48,576,50.52,49.48,0.7,3.3,4.3,2.3,86.6,0,2.8,9.2,1.7,2.3,2.8,0,13.76,0,0,0,0,0,39.5,0,1,1,1,false,false,false,82,0,"Preschool,K,1,2,3,4,5",70878,70835,Full Day,Full Day,4,0,5.78,false,7,510384001698,,,4,0,0,0,19,0,2,0,13,0,0,0,25,0,0,0,0,0,0,0,16,0,0,0,499,2,4,0,576,2,6,0,0,0,0
51138,51055,60,71,2.94,2,2.48,2,98.42,100,5131.1,50.1,68,0,14,17,62162,77,2523802,3143,LINKHORN PARK ELEM.,276948,01699,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,977 FIRST COLONIAL RD,VIRGINIA BEACH,VA,23454,51.93,48.07,803,51.93,48.07,0.3,2,8.3,12.4,72.2,0.5,4.2,9.6,0.9,0.8,0.5,0,15.56,0,1,0,0,0,50.1,0,1,1,1,false,false,false,82,0,"Preschool,K,1,2,3,4,5",70878,70835,Full Day,Full Day,4,0,26.28,false,7,510384001699,,,2,0,0,0,16,0,0,0,100,0,2,0,67,0,0,0,4,0,0,0,34,0,0,0,580,2,4,0,803,2,6,0,2,0,0
51138,48440,60,52,2.94,4.35,2.48,2.17,98.42,100,5131.1,46,68,0,14,11,43114,80,1673221,3116,LUXFORD ELEM.,276949,01700,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,4808 HAYGOOD RD,VIRGINIA BEACH,VA,23455,50.37,49.63,536,50.37,49.63,0.4,4.7,9.7,29.3,49.4,0.8,5.8,7.1,1.9,1.5,0.8,0,10.96,0,0,0,0,0,46,0,1,1,1,false,false,true,82,0,"Preschool,K,1,2,3,4,5",70878,70835,Full Day,Full Day,4,0,64.25,false,7,510384001700,,,2,0,0,0,25,0,0,0,157,0,8,0,52,0,4,0,4,0,0,0,31,0,0,0,265,0,13,0,536,0,25,0,8,0,0
51138,51995,60,48,2.94,4.76,2.48,0,98.42,100,5131.1,42,68,0,14,11,41188,81,1653120,3261,LYNNHAVEN ELEM.,276950,01701,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,210 DILLON DR,VIRGINIA BEACH,VA,23452,47.27,52.73,512,47.27,52.73,1.4,2,11.3,40,38.3,0.4,6.6,10.9,0.8,1.6,0.8,0,11.52,0,0,0,0,0,42,0,1,1,1,false,false,true,82,0,"Preschool,K,1,2,3,4,5",70878,70835,Full Day,Full Day,4,0,72.98,false,7,510384001701,,,7,0,0,0,10,0,2,0,205,2,24,0,58,0,4,0,2,0,2,0,34,0,4,0,196,0,11,0,512,2,47,0,0,0,0
51138,53604,60,74,2.94,3.76,2.48,1.25,98.42,97.49,5131.1,79.8,68,0,14,14,90219,79,3529930,3110,LYNNHAVEN MIDDLE,276951,01702,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,1250 BAYNE DR,VIRGINIA BEACH,VA,23454,51.94,48.06,1134,51.94,48.06,0.2,3.8,8.8,20.2,65.7,0.2,1.1,11.6,2.2,2.1,0.9,0,13.88,0,0,0,0,0,79.8,0,0,0,1,false,false,false,82,0,"6,7,8",70878,70835,Full Day,Full Day,4,0,36.65,false,7,510384001702,,,2,0,0,0,43,0,2,0,229,35,26,0,100,4,6,0,2,0,0,0,13,0,0,0,745,32,29,0,1134,71,63,0,21,0,0
51138,48759,60,52,2.94,7.94,2.48,0,98.42,100,5131.1,25.2,68,0,14,14,37639,109,1123250,3246,MALIBU ELEM.,276952,01703,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,3632 EDINBURGH DR,VIRGINIA BEACH,VA,23452,56.23,43.77,345,56.23,43.77,0.6,2.9,8.1,19.4,64.6,0.6,3.8,15.4,1.2,2.3,0.6,0,12.72,0,0,0,0,0,25.2,0,1,1,1,false,false,false,82,0,"Preschool,K,1,2,3,4,5",70878,70835,Full Day,Full Day,4,0,45.38,false,7,510384001703,,,2,0,0,0,10,0,0,0,67,2,2,0,28,0,0,0,2,0,0,0,13,0,0,0,223,2,0,0,345,4,2,0,2,0,0
51138,46011,60,63,2.94,0,2.48,6.52,98.42,100,5131.1,46,68,0,14,11,42916,91,1732836,3664,NEWTOWN ELEM.,276953,01704,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,5277 LEARNING CIRCLE,VIRGINIA BEACH,VA,23462,50.42,49.58,476,50.42,49.58,0.4,1.5,7.8,80.3,8.4,0.8,0.8,9.2,4,4.4,0.8,0,9.65,0,0,0,0,0,46,0,0,0,1,false,false,true,82,0,"2,3",70878,70835,Full Day,Full Day,4,0,70.61,false,7,510384001704,,,2,0,0,0,7,0,0,0,382,0,22,0,37,2,5,0,4,0,0,0,4,0,0,0,40,0,2,0,476,2,29,0,2,0,0
51138,48027,60,63,2.94,2.86,2.48,0,98.42,100,5131.1,35,68,0,14,14,45362,87,1594735,3073,NORTH LANDING ELEM.,276954,01705,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,2929 N LANDING RD,VIRGINIA BEACH,VA,23456,53.36,46.64,521,53.36,46.64,0.4,6.5,4.8,12.3,71,0.8,4.2,8.4,0.8,1.5,0.8,0,14.42,0,0,0,0,0,35,0,1,1,1,false,false,false,82,0,"Preschool,K,1,2,3,4,5",70878,70835,Full Day,Full Day,4,0,10.6,false,7,510384001705,,,2,0,0,0,34,0,0,0,64,0,0,0,25,0,0,0,4,0,0,0,22,0,0,0,370,2,2,0,521,2,2,0,0,0,0
51138,53130,60,41,2.94,7.73,2.48,5.15,98.42,94.85,5131.1,38.8,68,0,14,14,104182,207,2028943,4026,OLD DONATION CENTER,276955,01706,6,2011,32563,VA BEACH CITY PBLC SCHS,5103840,1008 FERRY PLANTATION RD,VIRGINIA BEACH,VA,23455,49.4,50.6,504,49.4,50.6,0,14.5,3.2,7.3,70.4,0.8,3.8,2.8,0,0,0.4,0,12.06,0,1,0,0,0,38.8,0,0,0,1,false,false,false,82,0,"2,3,4,5",70878,70835,Full Day,Full Day,4,0,40.67,false,7,510384001706,,,0,0,0,0,73,0,0,0,37,0,0,0,16,0,0,0,4,0,0,0,19,0,2,0,355,2,0,0,504,2,2,0,0,0,0
