Revenue/Expenditure,Budget Type,District,Government,Value,Workplan,Year,Vote,Revenue Source
Expenditure,Recurrent Expenditure,Mubende District,District Government,"584,703",Workplan 2: Finance,2014/15 Approved Budget,Vote: 541,Non Wage
Expenditure,Recurrent Expenditure,Mubende District,District Government,"596,703",Workplan 2: Finance,2015/16 Proposed Budget,Vote: 541,Non Wage
Expenditure,Development Expenditure,Mubende District,District Government,"68,836",Workplan 2: Finance,2014/15 Approved Budget,Vote: 541,Domestic Development
Expenditure,Development Expenditure,Mubende District,District Government,"68,836",Workplan 2: Finance,2015/16 Proposed Budget,Vote: 541,Domestic Development
Expenditure,Development Expenditure,Mubende District,District Government,0,Workplan 2: Finance,2014/15 Approved Budget,Vote: 541,Donor Development
Expenditure,Development Expenditure,Mubende District,District Government,0,Workplan 2: Finance,2015/16 Proposed Budget,Vote: 541,Donor Development
Revenue,Recurrent Revenues,Mubende District,District Government,"24,523",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 541,Conditional Grant to DSC Chairs’ Salaries
Revenue,Recurrent Revenues,Mubende District,District Government,"24,523",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 541,Conditional Grant to DSC Chairs’ Salaries
Revenue,Recurrent Revenues,Mubende District,District Government,"28,120",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 541,Conditional transfers to Contracts Committee/DSC/PA
Revenue,Recurrent Revenues,Mubende District,District Government,"28,120",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 541,Conditional transfers to Contracts Committee/DSC/PA
Revenue,Recurrent Revenues,Mubende District,District Government,"167,130",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 541,Conditional transfers to Councillors allowances and Ex
Revenue,Recurrent Revenues,Mubende District,District Government,"167,130",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 541,Conditional transfers to Councillors allowances and Ex
Revenue,Recurrent Revenues,Mubende District,District Government,"49,701",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 541,Conditional transfers to DSC Operational Costs
Revenue,Recurrent Revenues,Mubende District,District Government,"49,701",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 541,Conditional transfers to DSC Operational Costs
Revenue,Recurrent Revenues,Mubende District,District Government,"175,219",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 541,Conditional transfers to Salary and Gratuity for LG ele
Revenue,Recurrent Revenues,Mubende District,District Government,"175,219",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 541,Conditional transfers to Salary and Gratuity for LG ele
Revenue,Recurrent Revenues,Mubende District,District Government,"188,902",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 541,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"188,902",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 541,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"103,990",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 541,Locally Raised Revenues
Revenue,Recurrent Revenues,Mubende District,District Government,"103,990",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 541,Locally Raised Revenues
Revenue,Recurrent Revenues,Mubende District,District Government,"248,812",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Mubende District,District Government,"248,812",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Mubende District,District Government,"91,102",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 541,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"91,102",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 541,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"5,344",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 541,Unspent balances - UnConditional Grants
Revenue,Recurrent Revenues,Mubende District,District Government,,Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 541,Unspent balances - UnConditional Grants
Revenue,Development Revenues,Mubende District,District Government,"2,500",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Mubende District,District Government,"2,500",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Expenditure,Recurrent Expenditure,Mubende District,District Government,"290,845",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 541,Wage
Expenditure,Recurrent Expenditure,Mubende District,District Government,"290,845",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 541,Wage
Expenditure,Recurrent Expenditure,Mubende District,District Government,"792,000",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 541,Non Wage
Expenditure,Recurrent Expenditure,Mubende District,District Government,"786,656",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 541,Non Wage
Expenditure,Development Expenditure,Mubende District,District Government,"2,500",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 541,Domestic Development
Expenditure,Development Expenditure,Mubende District,District Government,"2,500",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 541,Domestic Development
Expenditure,Development Expenditure,Mubende District,District Government,0,Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 541,Donor Development
Expenditure,Development Expenditure,Mubende District,District Government,0,Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 541,Donor Development
Revenue,Recurrent Revenues,Mubende District,District Government,"30,803",Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 541,Conditional Grant to Agric. Ext Salaries
Revenue,Recurrent Revenues,Mubende District,District Government,"30,803",Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 541,Conditional Grant to Agric. Ext Salaries
Revenue,Recurrent Revenues,Mubende District,District Government,"175,040",Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 541,Conditional transfers to Production and Marketing
Revenue,Recurrent Revenues,Mubende District,District Government,"78,768",Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 541,Conditional transfers to Production and Marketing
Revenue,Recurrent Revenues,Mubende District,District Government,"11,960",Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 541,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"11,960",Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 541,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"5,000",Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 541,Locally Raised Revenues
Revenue,Recurrent Revenues,Mubende District,District Government,"5,000",Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 541,Locally Raised Revenues
Revenue,Recurrent Revenues,Mubende District,District Government,"20,048",Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Mubende District,District Government,"20,048",Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Mubende District,District Government,"283,595",Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 541,NAADS (Districts) - Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"283,595",Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 541,NAADS (Districts) - Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"30,000",Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 541,Other Transfers from Central Government
Revenue,Recurrent Revenues,Mubende District,District Government,"25,000",Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 541,Other Transfers from Central Government
Revenue,Recurrent Revenues,Mubende District,District Government,"101,138",Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 541,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"101,138",Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 541,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"1,995",Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 541,Unspent balances - Other Government Transfers
Revenue,Recurrent Revenues,Mubende District,District Government,,Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 541,Unspent balances - Other Government Transfers
Revenue,Development Revenues,Mubende District,District Government,"412,218",Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 541,Conditional Grant for NAADS
Revenue,Development Revenues,Mubende District,District Government,"412,218",Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 541,Conditional Grant for NAADS
Revenue,Development Revenues,Mubende District,District Government,,Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 541,Conditional transfers to Production and Marketing
Revenue,Development Revenues,Mubende District,District Government,"96,272",Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 541,Conditional transfers to Production and Marketing
Revenue,Development Revenues,Mubende District,District Government,"19,500",Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 541,District Unconditional Grant - Non Wage
Revenue,Development Revenues,Mubende District,District Government,"19,500",Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 541,District Unconditional Grant - Non Wage
Revenue,Development Revenues,Mubende District,District Government,"294,195",Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Mubende District,District Government,"83,124",Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Mubende District,District Government,,Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 541,Other Transfers from Central Government
Revenue,Development Revenues,Mubende District,District Government,"631,940",Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 541,Other Transfers from Central Government
Revenue,Development Revenues,Mubende District,District Government,"1,402",Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 541,Unspent balances - Conditional Grants
Revenue,Development Revenues,Mubende District,District Government,,Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 541,Unspent balances - Conditional Grants
Expenditure,Recurrent Expenditure,Mubende District,District Government,"415,536",Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 541,Wage
Expenditure,Recurrent Expenditure,Mubende District,District Government,"415,536",Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 541,Wage
Expenditure,Recurrent Expenditure,Mubende District,District Government,"147,771",Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 541,Non Wage
Expenditure,Recurrent Expenditure,Mubende District,District Government,"140,776",Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 541,Non Wage
Expenditure,Development Expenditure,Mubende District,District Government,"823,586",Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 541,Domestic Development
Expenditure,Development Expenditure,Mubende District,District Government,"1,243,054",Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 541,Domestic Development
Expenditure,Development Expenditure,Mubende District,District Government,0,Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 541,Donor Development
Expenditure,Development Expenditure,Mubende District,District Government,0,Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 541,Donor Development
Revenue,Recurrent Revenues,Mubende District,District Government,"65,853",Workplan 5: Health,2014/15 Approved Budget,Vote: 541,Conditional Grant to NGO Hospitals
Revenue,Recurrent Revenues,Mubende District,District Government,"65,853",Workplan 5: Health,2015/16 Proposed Budget,Vote: 541,Conditional Grant to NGO Hospitals
Revenue,Recurrent Revenues,Mubende District,District Government,"231,867",Workplan 5: Health,2014/15 Approved Budget,Vote: 541,Conditional Grant to PHC- Non wage
Revenue,Recurrent Revenues,Mubende District,District Government,"231,867",Workplan 5: Health,2015/16 Proposed Budget,Vote: 541,Conditional Grant to PHC- Non wage
Revenue,Recurrent Revenues,Mubende District,District Government,"2,535,042",Workplan 5: Health,2014/15 Approved Budget,Vote: 541,Conditional Grant to PHC Salaries
Revenue,Recurrent Revenues,Mubende District,District Government,"2,535,042",Workplan 5: Health,2015/16 Proposed Budget,Vote: 541,Conditional Grant to PHC Salaries
Revenue,Recurrent Revenues,Mubende District,District Government,"11,960",Workplan 5: Health,2014/15 Approved Budget,Vote: 541,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"11,960",Workplan 5: Health,2015/16 Proposed Budget,Vote: 541,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"3,000",Workplan 5: Health,2014/15 Approved Budget,Vote: 541,Locally Raised Revenues
Revenue,Recurrent Revenues,Mubende District,District Government,"3,000",Workplan 5: Health,2015/16 Proposed Budget,Vote: 541,Locally Raised Revenues
Revenue,Recurrent Revenues,Mubende District,District Government,"137,789",Workplan 5: Health,2014/15 Approved Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Mubende District,District Government,"137,789",Workplan 5: Health,2015/16 Proposed Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Mubende District,District Government,"260,000",Workplan 5: Health,2014/15 Approved Budget,Vote: 541,Other Transfers from Central Government
Revenue,Recurrent Revenues,Mubende District,District Government,"285,000",Workplan 5: Health,2015/16 Proposed Budget,Vote: 541,Other Transfers from Central Government
Revenue,Recurrent Revenues,Mubende District,District Government,"1,352",Workplan 5: Health,2014/15 Approved Budget,Vote: 541,Unspent balances - Other Government Transfers
Revenue,Recurrent Revenues,Mubende District,District Government,,Workplan 5: Health,2015/16 Proposed Budget,Vote: 541,Unspent balances - Other Government Transfers
Revenue,Development Revenues,Mubende District,District Government,"145,327",Workplan 5: Health,2014/15 Approved Budget,Vote: 541,Conditional Grant to PHC - development
Revenue,Development Revenues,Mubende District,District Government,"145,327",Workplan 5: Health,2015/16 Proposed Budget,Vote: 541,Conditional Grant to PHC - development
Revenue,Development Revenues,Mubende District,District Government,"10,619",Workplan 5: Health,2014/15 Approved Budget,Vote: 541,District Unconditional Grant - Non Wage
Revenue,Development Revenues,Mubende District,District Government,"10,619",Workplan 5: Health,2015/16 Proposed Budget,Vote: 541,District Unconditional Grant - Non Wage
Revenue,Development Revenues,Mubende District,District Government,"832,718",Workplan 5: Health,2014/15 Approved Budget,Vote: 541,Donor Funding
Revenue,Development Revenues,Mubende District,District Government,"832,718",Workplan 5: Health,2015/16 Proposed Budget,Vote: 541,Donor Funding
Revenue,Development Revenues,Mubende District,District Government,"80,509",Workplan 5: Health,2014/15 Approved Budget,Vote: 541,LGMSD (Former LGDP)
Revenue,Development Revenues,Mubende District,District Government,"80,509",Workplan 5: Health,2015/16 Proposed Budget,Vote: 541,LGMSD (Former LGDP)
Revenue,Development Revenues,Mubende District,District Government,"81,017",Workplan 5: Health,2014/15 Approved Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Mubende District,District Government,"81,017",Workplan 5: Health,2015/16 Proposed Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Mubende District,District Government,"4,811",Workplan 5: Health,2014/15 Approved Budget,Vote: 541,Unspent balances - Conditional Grants
Revenue,Development Revenues,Mubende District,District Government,,Workplan 5: Health,2015/16 Proposed Budget,Vote: 541,Unspent balances - Conditional Grants
Revenue,Development Revenues,Mubende District,District Government,"4,982",Workplan 5: Health,2014/15 Approved Budget,Vote: 541,Unspent balances - donor
Revenue,Development Revenues,Mubende District,District Government,,Workplan 5: Health,2015/16 Proposed Budget,Vote: 541,Unspent balances - donor
Expenditure,Recurrent Expenditure,Mubende District,District Government,"2,535,042",Workplan 5: Health,2014/15 Approved Budget,Vote: 541,Wage
Expenditure,Recurrent Expenditure,Mubende District,District Government,"2,535,042",Workplan 5: Health,2015/16 Proposed Budget,Vote: 541,Wage
Expenditure,Recurrent Expenditure,Mubende District,District Government,"711,820",Workplan 5: Health,2014/15 Approved Budget,Vote: 541,Non Wage
Expenditure,Recurrent Expenditure,Mubende District,District Government,"735,469",Workplan 5: Health,2015/16 Proposed Budget,Vote: 541,Non Wage
Expenditure,Development Expenditure,Mubende District,District Government,"322,283",Workplan 5: Health,2014/15 Approved Budget,Vote: 541,Domestic Development
Expenditure,Development Expenditure,Mubende District,District Government,"317,472",Workplan 5: Health,2015/16 Proposed Budget,Vote: 541,Domestic Development
Expenditure,Development Expenditure,Mubende District,District Government,"837,700",Workplan 5: Health,2014/15 Approved Budget,Vote: 541,Donor Development
Expenditure,Development Expenditure,Mubende District,District Government,"832,718",Workplan 5: Health,2015/16 Proposed Budget,Vote: 541,Donor Development
Revenue,Recurrent Revenues,Mubende District,District Government,"998,913",Workplan 6: Education,2014/15 Approved Budget,Vote: 541,Conditional Grant to Primary Education
Revenue,Recurrent Revenues,Mubende District,District Government,"998,913",Workplan 6: Education,2015/16 Proposed Budget,Vote: 541,Conditional Grant to Primary Education
Revenue,Recurrent Revenues,Mubende District,District Government,"10,664,336",Workplan 6: Education,2014/15 Approved Budget,Vote: 541,Conditional Grant to Primary Salaries
Revenue,Recurrent Revenues,Mubende District,District Government,"10,664,336",Workplan 6: Education,2015/16 Proposed Budget,Vote: 541,Conditional Grant to Primary Salaries
Revenue,Recurrent Revenues,Mubende District,District Government,"2,634,709",Workplan 6: Education,2014/15 Approved Budget,Vote: 541,Conditional Grant to Secondary Education
Revenue,Recurrent Revenues,Mubende District,District Government,"2,634,709",Workplan 6: Education,2015/16 Proposed Budget,Vote: 541,Conditional Grant to Secondary Education
Revenue,Recurrent Revenues,Mubende District,District Government,"2,856,303",Workplan 6: Education,2014/15 Approved Budget,Vote: 541,Conditional Grant to Secondary Salaries
Revenue,Recurrent Revenues,Mubende District,District Government,"2,856,303",Workplan 6: Education,2015/16 Proposed Budget,Vote: 541,Conditional Grant to Secondary Salaries
Revenue,Recurrent Revenues,Mubende District,District Government,"245,616",Workplan 6: Education,2014/15 Approved Budget,Vote: 541,Conditional Grant to Tertiary Salaries
Revenue,Recurrent Revenues,Mubende District,District Government,"245,616",Workplan 6: Education,2015/16 Proposed Budget,Vote: 541,Conditional Grant to Tertiary Salaries
Revenue,Recurrent Revenues,Mubende District,District Government,"89,092",Workplan 6: Education,2014/15 Approved Budget,Vote: 541,Conditional Transfers for Non Wage Community Polyt
Revenue,Recurrent Revenues,Mubende District,District Government,"89,092",Workplan 6: Education,2015/16 Proposed Budget,Vote: 541,Conditional Transfers for Non Wage Community Polyt
Revenue,Recurrent Revenues,Mubende District,District Government,"224,915",Workplan 6: Education,2014/15 Approved Budget,Vote: 541,Conditional Transfers for Non Wage Technical Institut
Revenue,Recurrent Revenues,Mubende District,District Government,"224,915",Workplan 6: Education,2015/16 Proposed Budget,Vote: 541,Conditional Transfers for Non Wage Technical Institut
Revenue,Recurrent Revenues,Mubende District,District Government,"90,620",Workplan 6: Education,2014/15 Approved Budget,Vote: 541,Conditional transfers to School Inspection Grant
Revenue,Recurrent Revenues,Mubende District,District Government,"90,620",Workplan 6: Education,2015/16 Proposed Budget,Vote: 541,Conditional transfers to School Inspection Grant
Revenue,Recurrent Revenues,Mubende District,District Government,"11,960",Workplan 6: Education,2014/15 Approved Budget,Vote: 541,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"11,960",Workplan 6: Education,2015/16 Proposed Budget,Vote: 541,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"62,680",Workplan 6: Education,2014/15 Approved Budget,Vote: 541,Locally Raised Revenues
Revenue,Recurrent Revenues,Mubende District,District Government,"62,680",Workplan 6: Education,2015/16 Proposed Budget,Vote: 541,Locally Raised Revenues
Revenue,Recurrent Revenues,Mubende District,District Government,"33,064",Workplan 6: Education,2014/15 Approved Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Mubende District,District Government,"33,064",Workplan 6: Education,2015/16 Proposed Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Mubende District,District Government,"25,000",Workplan 6: Education,2014/15 Approved Budget,Vote: 541,Other Transfers from Central Government
Revenue,Recurrent Revenues,Mubende District,District Government,"25,000",Workplan 6: Education,2015/16 Proposed Budget,Vote: 541,Other Transfers from Central Government
Revenue,Recurrent Revenues,Mubende District,District Government,"84,027",Workplan 6: Education,2014/15 Approved Budget,Vote: 541,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"84,027",Workplan 6: Education,2015/16 Proposed Budget,Vote: 541,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Mubende District,District Government,273,Workplan 6: Education,2014/15 Approved Budget,Vote: 541,Unspent balances - Locally Raised Revenues
Revenue,Recurrent Revenues,Mubende District,District Government,,Workplan 6: Education,2015/16 Proposed Budget,Vote: 541,Unspent balances - Locally Raised Revenues
Revenue,Recurrent Revenues,Mubende District,District Government,700,Workplan 6: Education,2014/15 Approved Budget,Vote: 541,Unspent balances - Other Government Transfers
Revenue,Recurrent Revenues,Mubende District,District Government,,Workplan 6: Education,2015/16 Proposed Budget,Vote: 541,Unspent balances - Other Government Transfers
Revenue,Development Revenues,Mubende District,District Government,"280,869",Workplan 6: Education,2014/15 Approved Budget,Vote: 541,Conditional Grant to SFG
Revenue,Development Revenues,Mubende District,District Government,"280,869",Workplan 6: Education,2015/16 Proposed Budget,Vote: 541,Conditional Grant to SFG
Revenue,Development Revenues,Mubende District,District Government,"10,770",Workplan 6: Education,2014/15 Approved Budget,Vote: 541,District Unconditional Grant - Non Wage
Revenue,Development Revenues,Mubende District,District Government,"10,770",Workplan 6: Education,2015/16 Proposed Budget,Vote: 541,District Unconditional Grant - Non Wage
Revenue,Development Revenues,Mubende District,District Government,"123,774",Workplan 6: Education,2014/15 Approved Budget,Vote: 541,Donor Funding
Revenue,Development Revenues,Mubende District,District Government,"123,774",Workplan 6: Education,2015/16 Proposed Budget,Vote: 541,Donor Funding
Revenue,Development Revenues,Mubende District,District Government,"97,664",Workplan 6: Education,2014/15 Approved Budget,Vote: 541,LGMSD (Former LGDP)
Revenue,Development Revenues,Mubende District,District Government,"97,664",Workplan 6: Education,2015/16 Proposed Budget,Vote: 541,LGMSD (Former LGDP)
Revenue,Development Revenues,Mubende District,District Government,"152,867",Workplan 6: Education,2014/15 Approved Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Mubende District,District Government,"152,867",Workplan 6: Education,2015/16 Proposed Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Mubende District,District Government,"4,053",Workplan 6: Education,2014/15 Approved Budget,Vote: 541,Unspent balances - Conditional Grants
Revenue,Development Revenues,Mubende District,District Government,,Workplan 6: Education,2015/16 Proposed Budget,Vote: 541,Unspent balances - Conditional Grants
Expenditure,Recurrent Expenditure,Mubende District,District Government,"13,850,282",Workplan 6: Education,2014/15 Approved Budget,Vote: 541,Wage
Expenditure,Recurrent Expenditure,Mubende District,District Government,"13,850,282",Workplan 6: Education,2015/16 Proposed Budget,Vote: 541,Wage
Expenditure,Recurrent Expenditure,Mubende District,District Government,"4,171,926",Workplan 6: Education,2014/15 Approved Budget,Vote: 541,Non Wage
Expenditure,Recurrent Expenditure,Mubende District,District Government,"4,170,953",Workplan 6: Education,2015/16 Proposed Budget,Vote: 541,Non Wage
Expenditure,Development Expenditure,Mubende District,District Government,"546,223",Workplan 6: Education,2014/15 Approved Budget,Vote: 541,Domestic Development
Expenditure,Development Expenditure,Mubende District,District Government,"542,170",Workplan 6: Education,2015/16 Proposed Budget,Vote: 541,Domestic Development
Expenditure,Development Expenditure,Mubende District,District Government,"123,774",Workplan 6: Education,2014/15 Approved Budget,Vote: 541,Donor Development
Expenditure,Development Expenditure,Mubende District,District Government,"123,774",Workplan 6: Education,2015/16 Proposed Budget,Vote: 541,Donor Development
Revenue,Recurrent Revenues,Mubende District,District Government,"10,770",Workplan 7a: Roads and Engineering,2014/15 Approved Budget,Vote: 541,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"10,770",Workplan 7a: Roads and Engineering,2015/16 Proposed Budget,Vote: 541,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"5,600",Workplan 7a: Roads and Engineering,2014/15 Approved Budget,Vote: 541,Locally Raised Revenues
Revenue,Recurrent Revenues,Mubende District,District Government,,Workplan 7a: Roads and Engineering,2015/16 Proposed Budget,Vote: 541,Locally Raised Revenues
Revenue,Recurrent Revenues,Mubende District,District Government,"467,018",Workplan 7a: Roads and Engineering,2014/15 Approved Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Mubende District,District Government,"97,250",Workplan 7a: Roads and Engineering,2015/16 Proposed Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Mubende District,District Government,"946,841",Workplan 7a: Roads and Engineering,2014/15 Approved Budget,Vote: 541,Other Transfers from Central Government
Revenue,Recurrent Revenues,Mubende District,District Government,"1,240,772",Workplan 7a: Roads and Engineering,2015/16 Proposed Budget,Vote: 541,Other Transfers from Central Government
Revenue,Recurrent Revenues,Mubende District,District Government,"89,242",Workplan 7a: Roads and Engineering,2014/15 Approved Budget,Vote: 541,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"89,242",Workplan 7a: Roads and Engineering,2015/16 Proposed Budget,Vote: 541,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"5,635",Workplan 7a: Roads and Engineering,2014/15 Approved Budget,Vote: 541,Unspent balances - Other Government Transfers
Revenue,Recurrent Revenues,Mubende District,District Government,,Workplan 7a: Roads and Engineering,2015/16 Proposed Budget,Vote: 541,Unspent balances - Other Government Transfers
Revenue,Development Revenues,Mubende District,District Government,"4,965",Workplan 7a: Roads and Engineering,2014/15 Approved Budget,Vote: 541,District Unconditional Grant - Non Wage
Revenue,Development Revenues,Mubende District,District Government,"4,965",Workplan 7a: Roads and Engineering,2015/16 Proposed Budget,Vote: 541,District Unconditional Grant - Non Wage
Revenue,Development Revenues,Mubende District,District Government,"223,086",Workplan 7a: Roads and Engineering,2014/15 Approved Budget,Vote: 541,LGMSD (Former LGDP)
Revenue,Development Revenues,Mubende District,District Government,"223,086",Workplan 7a: Roads and Engineering,2015/16 Proposed Budget,Vote: 541,LGMSD (Former LGDP)
Revenue,Development Revenues,Mubende District,District Government,"20,000",Workplan 7a: Roads and Engineering,2014/15 Approved Budget,Vote: 541,Locally Raised Revenues
Revenue,Development Revenues,Mubende District,District Government,"20,000",Workplan 7a: Roads and Engineering,2015/16 Proposed Budget,Vote: 541,Locally Raised Revenues
Revenue,Development Revenues,Mubende District,District Government,"393,382",Workplan 7a: Roads and Engineering,2014/15 Approved Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Mubende District,District Government,"353,382",Workplan 7a: Roads and Engineering,2015/16 Proposed Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Mubende District,District Government,"5,635",Workplan 7a: Roads and Engineering,2014/15 Approved Budget,Vote: 541,Unspent balances - Other Government Transfers
Revenue,Development Revenues,Mubende District,District Government,,Workplan 7a: Roads and Engineering,2015/16 Proposed Budget,Vote: 541,Unspent balances - Other Government Transfers
Expenditure,Recurrent Expenditure,Mubende District,District Government,"89,242",Workplan 7a: Roads and Engineering,2014/15 Approved Budget,Vote: 541,Wage
