Revenue/Expenditure,Budget Type,District,Government,Value,Workplan,Year,Vote,Revenue Source
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 2: Finance,2011/12 Approved Budget,Vote: 528,Hard to reach allowances
Revenue,Recurrent Revenues,Kotido District,District Government,"6,275",Workplan 2: Finance,2012/13 Approved Budget,Vote: 528,Hard to reach allowances
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 2: Finance,2011/12 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kotido District,District Government,"90,930",Workplan 2: Finance,2012/13 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kotido District,District Government,"96,580",Workplan 2: Finance,2011/12 Approved Budget,Vote: 528,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"85,744",Workplan 2: Finance,2012/13 Approved Budget,Vote: 528,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"75,429",Workplan 2: Finance,2011/12 Approved Budget,Vote: 528,Locally Raised Revenues
Revenue,Recurrent Revenues,Kotido District,District Government,"70,859",Workplan 2: Finance,2012/13 Approved Budget,Vote: 528,Locally Raised Revenues
Revenue,Recurrent Revenues,Kotido District,District Government,"10,063",Workplan 2: Finance,2011/12 Approved Budget,Vote: 528,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Kotido District,District Government,"33,786",Workplan 2: Finance,2012/13 Approved Budget,Vote: 528,Conditional Grant to PAF monitoring
Revenue,Development Revenues,Kotido District,District Government,"3,768",Workplan 2: Finance,2011/12 Approved Budget,Vote: 528,Unspent balances - Conditional Grants
Revenue,Development Revenues,Kotido District,District Government,,Workplan 2: Finance,2012/13 Approved Budget,Vote: 528,Unspent balances - Conditional Grants
Revenue,Development Revenues,Kotido District,District Government,"68,703",Workplan 2: Finance,2011/12 Approved Budget,Vote: 528,Equalisation Grant
Revenue,Development Revenues,Kotido District,District Government,,Workplan 2: Finance,2012/13 Approved Budget,Vote: 528,Equalisation Grant
Revenue,Development Revenues,Kotido District,District Government,,Workplan 2: Finance,2011/12 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Kotido District,District Government,500,Workplan 2: Finance,2012/13 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Kotido District,District Government,,Workplan 2: Finance,2011/12 Approved Budget,Vote: 528,District Equalisation Grant
Revenue,Development Revenues,Kotido District,District Government,"70,490",Workplan 2: Finance,2012/13 Approved Budget,Vote: 528,District Equalisation Grant
Revenue,Development Revenues,Kotido District,District Government,,Workplan 2: Finance,2011/12 Approved Budget,Vote: 528,Unspent balances - UnConditional Grants
Revenue,Development Revenues,Kotido District,District Government,,Workplan 2: Finance,2012/13 Approved Budget,Vote: 528,Unspent balances - UnConditional Grants
Expenditure,Recurrent Expenditure,Kotido District,District Government,"96,580",Workplan 2: Finance,2011/12 Approved Budget,Vote: 528,Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"85,744",Workplan 2: Finance,2012/13 Approved Budget,Vote: 528,Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"103,939",Workplan 2: Finance,2011/12 Approved Budget,Vote: 528,Non Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"246,170",Workplan 2: Finance,2012/13 Approved Budget,Vote: 528,Non Wage
Expenditure,Development Expenditure,Kotido District,District Government,"72,471",Workplan 2: Finance,2011/12 Approved Budget,Vote: 528,Domestic Development
Expenditure,Development Expenditure,Kotido District,District Government,"70,990",Workplan 2: Finance,2012/13 Approved Budget,Vote: 528,Domestic Development
Expenditure,Development Expenditure,Kotido District,District Government,0,Workplan 2: Finance,2011/12 Approved Budget,Vote: 528,Donor Development
Expenditure,Development Expenditure,Kotido District,District Government,0,Workplan 2: Finance,2012/13 Approved Budget,Vote: 528,Donor Development
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 3: Statutory Bodies,2011/12 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kotido District,District Government,"87,874",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kotido District,District Government,"25,342",Workplan 3: Statutory Bodies,2011/12 Approved Budget,Vote: 528,Conditional transfers to DSC Operational Costs
Revenue,Recurrent Revenues,Kotido District,District Government,"19,753",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 528,Conditional transfers to DSC Operational Costs
Revenue,Recurrent Revenues,Kotido District,District Government,"107,640",Workplan 3: Statutory Bodies,2011/12 Approved Budget,Vote: 528,Conditional transfers to Salary and Gratuity for LG ele
Revenue,Recurrent Revenues,Kotido District,District Government,"107,640",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 528,Conditional transfers to Salary and Gratuity for LG ele
Revenue,Recurrent Revenues,Kotido District,District Government,"26,129",Workplan 3: Statutory Bodies,2011/12 Approved Budget,Vote: 528,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"5,765",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 528,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"28,591",Workplan 3: Statutory Bodies,2011/12 Approved Budget,Vote: 528,Conditional transfers to Contracts Committee/DSC/PA
Revenue,Recurrent Revenues,Kotido District,District Government,"99,440",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 528,Conditional transfers to Contracts Committee/DSC/PA
Revenue,Recurrent Revenues,Kotido District,District Government,"36,910",Workplan 3: Statutory Bodies,2011/12 Approved Budget,Vote: 528,Locally Raised Revenues
Revenue,Recurrent Revenues,Kotido District,District Government,"34,014",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 528,Locally Raised Revenues
Revenue,Recurrent Revenues,Kotido District,District Government,"10,059",Workplan 3: Statutory Bodies,2011/12 Approved Budget,Vote: 528,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Kotido District,District Government,"33,771",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 528,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 3: Statutory Bodies,2011/12 Approved Budget,Vote: 528,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"23,735",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 528,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 3: Statutory Bodies,2011/12 Approved Budget,Vote: 528,Unspent balances - Other Government Transfers
Revenue,Recurrent Revenues,Kotido District,District Government,"16,981",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 528,Unspent balances - Other Government Transfers
Revenue,Recurrent Revenues,Kotido District,District Government,"107,931",Workplan 3: Statutory Bodies,2011/12 Approved Budget,Vote: 528,Conditional transfers to Councillors allowances and Ex
Revenue,Recurrent Revenues,Kotido District,District Government,"54,240",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 528,Conditional transfers to Councillors allowances and Ex
Revenue,Recurrent Revenues,Kotido District,District Government,"18,000",Workplan 3: Statutory Bodies,2011/12 Approved Budget,Vote: 528,Conditional Grant to DSC Chairs’ Salaries
Revenue,Recurrent Revenues,Kotido District,District Government,"23,400",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 528,Conditional Grant to DSC Chairs’ Salaries
Revenue,Development Revenues,Kotido District,District Government,,Workplan 3: Statutory Bodies,2011/12 Approved Budget,Vote: 528,Locally Raised Revenues
Revenue,Development Revenues,Kotido District,District Government,,Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 528,Locally Raised Revenues
Expenditure,Recurrent Expenditure,Kotido District,District Government,"125,640",Workplan 3: Statutory Bodies,2011/12 Approved Budget,Vote: 528,Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"154,775",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 528,Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"234,962",Workplan 3: Statutory Bodies,2011/12 Approved Budget,Vote: 528,Non Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"351,839",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 528,Non Wage
Expenditure,Development Expenditure,Kotido District,District Government,0,Workplan 3: Statutory Bodies,2011/12 Approved Budget,Vote: 528,Domestic Development
Expenditure,Development Expenditure,Kotido District,District Government,0,Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 528,Domestic Development
Expenditure,Development Expenditure,Kotido District,District Government,0,Workplan 3: Statutory Bodies,2011/12 Approved Budget,Vote: 528,Donor Development
Expenditure,Development Expenditure,Kotido District,District Government,0,Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 528,Donor Development
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 4: Production and Marketing,2011/12 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kotido District,District Government,"12,324",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kotido District,District Government,"22,408",Workplan 4: Production and Marketing,2011/12 Approved Budget,Vote: 528,Conditional Grant to Agric. Ext Salaries
Revenue,Recurrent Revenues,Kotido District,District Government,"26,925",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 528,Conditional Grant to Agric. Ext Salaries
Revenue,Recurrent Revenues,Kotido District,District Government,"39,564",Workplan 4: Production and Marketing,2011/12 Approved Budget,Vote: 528,Conditional transfers to Production and Marketing
Revenue,Recurrent Revenues,Kotido District,District Government,"174,394",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 528,Conditional transfers to Production and Marketing
Revenue,Recurrent Revenues,Kotido District,District Government,"5,495",Workplan 4: Production and Marketing,2011/12 Approved Budget,Vote: 528,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"5,891",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 528,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"10,356",Workplan 4: Production and Marketing,2011/12 Approved Budget,Vote: 528,Locally Raised Revenues
Revenue,Recurrent Revenues,Kotido District,District Government,"10,126",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 528,Locally Raised Revenues
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 4: Production and Marketing,2011/12 Approved Budget,Vote: 528,Other Transfers from Central Government
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 528,Other Transfers from Central Government
Revenue,Recurrent Revenues,Kotido District,District Government,"46,170",Workplan 4: Production and Marketing,2011/12 Approved Budget,Vote: 528,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"87,567",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 528,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 4: Production and Marketing,2011/12 Approved Budget,Vote: 528,Unspent balances - Other Government Transfers
Revenue,Recurrent Revenues,Kotido District,District Government,789,Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 528,Unspent balances - Other Government Transfers
Revenue,Development Revenues,Kotido District,District Government,"48,356",Workplan 4: Production and Marketing,2011/12 Approved Budget,Vote: 528,Conditional transfers to Production and Marketing
Revenue,Development Revenues,Kotido District,District Government,,Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 528,Conditional transfers to Production and Marketing
Revenue,Development Revenues,Kotido District,District Government,,Workplan 4: Production and Marketing,2011/12 Approved Budget,Vote: 528,Donor Funding
Revenue,Development Revenues,Kotido District,District Government,"23,440",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 528,Donor Funding
Revenue,Development Revenues,Kotido District,District Government,,Workplan 4: Production and Marketing,2011/12 Approved Budget,Vote: 528,Locally Raised Revenues
Revenue,Development Revenues,Kotido District,District Government,,Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 528,Locally Raised Revenues
Revenue,Development Revenues,Kotido District,District Government,,Workplan 4: Production and Marketing,2011/12 Approved Budget,Vote: 528,Unspent balances - Conditional Grants
Revenue,Development Revenues,Kotido District,District Government,"60,057",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 528,Unspent balances - Conditional Grants
Revenue,Development Revenues,Kotido District,District Government,410,Workplan 4: Production and Marketing,2011/12 Approved Budget,Vote: 528,Unspent balances - Other Government Transfers
Revenue,Development Revenues,Kotido District,District Government,,Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 528,Unspent balances - Other Government Transfers
Revenue,Development Revenues,Kotido District,District Government,"849,131",Workplan 4: Production and Marketing,2011/12 Approved Budget,Vote: 528,Conditional Grant for NAADS
Revenue,Development Revenues,Kotido District,District Government,"641,351",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 528,Conditional Grant for NAADS
Expenditure,Recurrent Expenditure,Kotido District,District Government,"68,578",Workplan 4: Production and Marketing,2011/12 Approved Budget,Vote: 528,Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"114,492",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 528,Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"55,415",Workplan 4: Production and Marketing,2011/12 Approved Budget,Vote: 528,Non Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"203,524",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 528,Non Wage
Expenditure,Development Expenditure,Kotido District,District Government,"897,897",Workplan 4: Production and Marketing,2011/12 Approved Budget,Vote: 528,Domestic Development
Expenditure,Development Expenditure,Kotido District,District Government,"701,408",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 528,Domestic Development
Expenditure,Development Expenditure,Kotido District,District Government,0,Workplan 4: Production and Marketing,2011/12 Approved Budget,Vote: 528,Donor Development
Expenditure,Development Expenditure,Kotido District,District Government,"23,440",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 528,Donor Development
Revenue,Recurrent Revenues,Kotido District,District Government,"132,412",Workplan 5: Health,2011/12 Approved Budget,Vote: 528,Conditional Grant to PHC- Non wage
Revenue,Recurrent Revenues,Kotido District,District Government,"132,412",Workplan 5: Health,2012/13 Approved Budget,Vote: 528,Conditional Grant to PHC- Non wage
Revenue,Recurrent Revenues,Kotido District,District Government,"687,456",Workplan 5: Health,2011/12 Approved Budget,Vote: 528,Conditional Grant to PHC Salaries
Revenue,Recurrent Revenues,Kotido District,District Government,"832,514",Workplan 5: Health,2012/13 Approved Budget,Vote: 528,Conditional Grant to PHC Salaries
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 5: Health,2011/12 Approved Budget,Vote: 528,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kotido District,District Government,500,Workplan 5: Health,2012/13 Approved Budget,Vote: 528,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 5: Health,2011/12 Approved Budget,Vote: 528,Hard to reach allowances
Revenue,Recurrent Revenues,Kotido District,District Government,"85,444",Workplan 5: Health,2012/13 Approved Budget,Vote: 528,Hard to reach allowances
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 5: Health,2011/12 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kotido District,District Government,"50,611",Workplan 5: Health,2012/13 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kotido District,District Government,"137,851",Workplan 5: Health,2011/12 Approved Budget,Vote: 528,Conditional Grant to NGO Hospitals
Revenue,Recurrent Revenues,Kotido District,District Government,"137,551",Workplan 5: Health,2012/13 Approved Budget,Vote: 528,Conditional Grant to NGO Hospitals
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 5: Health,2011/12 Approved Budget,Vote: 528,Urban Equalisation Grant 
Revenue,Recurrent Revenues,Kotido District,District Government,"5,000",Workplan 5: Health,2012/13 Approved Budget,Vote: 528,Urban Equalisation Grant 
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 5: Health,2011/12 Approved Budget,Vote: 528,Locally Raised Revenues
Revenue,Recurrent Revenues,Kotido District,District Government,"92,437",Workplan 5: Health,2012/13 Approved Budget,Vote: 528,Locally Raised Revenues
Revenue,Development Revenues,Kotido District,District Government,"507,977",Workplan 5: Health,2011/12 Approved Budget,Vote: 528,Unspent balances - Conditional Grants
Revenue,Development Revenues,Kotido District,District Government,"595,901",Workplan 5: Health,2012/13 Approved Budget,Vote: 528,Unspent balances - Conditional Grants
Revenue,Development Revenues,Kotido District,District Government,"87,147",Workplan 5: Health,2011/12 Approved Budget,Vote: 528,Donor Funding
Revenue,Development Revenues,Kotido District,District Government,"3,945",Workplan 5: Health,2012/13 Approved Budget,Vote: 528,Donor Funding
Revenue,Development Revenues,Kotido District,District Government,,Workplan 5: Health,2011/12 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Kotido District,District Government,"98,189",Workplan 5: Health,2012/13 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Kotido District,District Government,"933,339",Workplan 5: Health,2011/12 Approved Budget,Vote: 528,Conditional Grant to PHC - development
Revenue,Development Revenues,Kotido District,District Government,"575,679",Workplan 5: Health,2012/13 Approved Budget,Vote: 528,Conditional Grant to PHC - development
Revenue,Development Revenues,Kotido District,District Government,210,Workplan 5: Health,2011/12 Approved Budget,Vote: 528,Unspent balances - donor
Revenue,Development Revenues,Kotido District,District Government,,Workplan 5: Health,2012/13 Approved Budget,Vote: 528,Unspent balances - donor
Expenditure,Recurrent Expenditure,Kotido District,District Government,"687,456",Workplan 5: Health,2011/12 Approved Budget,Vote: 528,Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"832,514",Workplan 5: Health,2012/13 Approved Budget,Vote: 528,Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"270,263",Workplan 5: Health,2011/12 Approved Budget,Vote: 528,Non Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"503,955",Workplan 5: Health,2012/13 Approved Budget,Vote: 528,Non Wage
Expenditure,Development Expenditure,Kotido District,District Government,"1,441,316",Workplan 5: Health,2011/12 Approved Budget,Vote: 528,Domestic Development
Expenditure,Development Expenditure,Kotido District,District Government,"1,269,768",Workplan 5: Health,2012/13 Approved Budget,Vote: 528,Domestic Development
Expenditure,Development Expenditure,Kotido District,District Government,"87,357",Workplan 5: Health,2011/12 Approved Budget,Vote: 528,Donor Development
Expenditure,Development Expenditure,Kotido District,District Government,"3,945",Workplan 5: Health,2012/13 Approved Budget,Vote: 528,Donor Development
Revenue,Recurrent Revenues,Kotido District,District Government,"51,965",Workplan 6: Education,2011/12 Approved Budget,Vote: 528,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"63,283",Workplan 6: Education,2012/13 Approved Budget,Vote: 528,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"3,398",Workplan 6: Education,2011/12 Approved Budget,Vote: 528,Conditional transfers to School Inspection Grant
Revenue,Recurrent Revenues,Kotido District,District Government,"3,535",Workplan 6: Education,2012/13 Approved Budget,Vote: 528,Conditional transfers to School Inspection Grant
Revenue,Recurrent Revenues,Kotido District,District Government,"12,228",Workplan 6: Education,2011/12 Approved Budget,Vote: 528,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"13,110",Workplan 6: Education,2012/13 Approved Budget,Vote: 528,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"134,569",Workplan 6: Education,2011/12 Approved Budget,Vote: 528,Conditional Grant to Secondary Salaries
Revenue,Recurrent Revenues,Kotido District,District Government,"147,593",Workplan 6: Education,2012/13 Approved Budget,Vote: 528,Conditional Grant to Secondary Salaries
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 6: Education,2011/12 Approved Budget,Vote: 528,Hard to reach allowances
Revenue,Recurrent Revenues,Kotido District,District Government,"196,870",Workplan 6: Education,2012/13 Approved Budget,Vote: 528,Hard to reach allowances
Revenue,Recurrent Revenues,Kotido District,District Government,"16,136",Workplan 6: Education,2011/12 Approved Budget,Vote: 528,Locally Raised Revenues
Revenue,Recurrent Revenues,Kotido District,District Government,"20,006",Workplan 6: Education,2012/13 Approved Budget,Vote: 528,Locally Raised Revenues
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 6: Education,2011/12 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kotido District,District Government,"16,519",Workplan 6: Education,2012/13 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 6: Education,2011/12 Approved Budget,Vote: 528,Other Transfers from Central Government
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 6: Education,2012/13 Approved Budget,Vote: 528,Other Transfers from Central Government
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 6: Education,2011/12 Approved Budget,Vote: 528,Conditional Transfers for Primary Teachers Colleges
Revenue,Recurrent Revenues,Kotido District,District Government,"116,194",Workplan 6: Education,2012/13 Approved Budget,Vote: 528,Conditional Transfers for Primary Teachers Colleges
Revenue,Recurrent Revenues,Kotido District,District Government,"120,124",Workplan 6: Education,2011/12 Approved Budget,Vote: 528,Conditional Grant to Secondary Education
Revenue,Recurrent Revenues,Kotido District,District Government,"161,721",Workplan 6: Education,2012/13 Approved Budget,Vote: 528,Conditional Grant to Secondary Education
Revenue,Recurrent Revenues,Kotido District,District Government,"878,561",Workplan 6: Education,2011/12 Approved Budget,Vote: 528,Conditional Grant to Primary Salaries
Revenue,Recurrent Revenues,Kotido District,District Government,"933,140",Workplan 6: Education,2012/13 Approved Budget,Vote: 528,Conditional Grant to Primary Salaries
Revenue,Recurrent Revenues,Kotido District,District Government,"74,809",Workplan 6: Education,2011/12 Approved Budget,Vote: 528,Conditional Grant to Tertiary Salaries
Revenue,Recurrent Revenues,Kotido District,District Government,"40,057",Workplan 6: Education,2012/13 Approved Budget,Vote: 528,Conditional Grant to Tertiary Salaries
Revenue,Recurrent Revenues,Kotido District,District Government,"112,707",Workplan 6: Education,2011/12 Approved Budget,Vote: 528,Conditional Grant to Primary Education
Revenue,Recurrent Revenues,Kotido District,District Government,"105,603",Workplan 6: Education,2012/13 Approved Budget,Vote: 528,Conditional Grant to Primary Education
Revenue,Development Revenues,Kotido District,District Government,"967,043",Workplan 6: Education,2011/12 Approved Budget,Vote: 528,Conditional Grant to SFG
Revenue,Development Revenues,Kotido District,District Government,"619,220",Workplan 6: Education,2012/13 Approved Budget,Vote: 528,Conditional Grant to SFG
Revenue,Development Revenues,Kotido District,District Government,"14,804",Workplan 6: Education,2011/12 Approved Budget,Vote: 528,Unspent balances - donor
Revenue,Development Revenues,Kotido District,District Government,,Workplan 6: Education,2012/13 Approved Budget,Vote: 528,Unspent balances - donor
Revenue,Development Revenues,Kotido District,District Government,"334,277",Workplan 6: Education,2011/12 Approved Budget,Vote: 528,Unspent balances - Conditional Grants
Revenue,Development Revenues,Kotido District,District Government,,Workplan 6: Education,2012/13 Approved Budget,Vote: 528,Unspent balances - Conditional Grants
Revenue,Development Revenues,Kotido District,District Government,"220,000",Workplan 6: Education,2011/12 Approved Budget,Vote: 528,Donor Funding
Revenue,Development Revenues,Kotido District,District Government,"202,008",Workplan 6: Education,2012/13 Approved Budget,Vote: 528,Donor Funding
Revenue,Development Revenues,Kotido District,District Government,,Workplan 6: Education,2011/12 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Kotido District,District Government,"141,085",Workplan 6: Education,2012/13 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Expenditure,Recurrent Expenditure,Kotido District,District Government,"1,139,904",Workplan 6: Education,2011/12 Approved Budget,Vote: 528,Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"1,184,072",Workplan 6: Education,2012/13 Approved Budget,Vote: 528,Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"264,593",Workplan 6: Education,2011/12 Approved Budget,Vote: 528,Non Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"633,559",Workplan 6: Education,2012/13 Approved Budget,Vote: 528,Non Wage
Expenditure,Development Expenditure,Kotido District,District Government,"1,301,320",Workplan 6: Education,2011/12 Approved Budget,Vote: 528,Domestic Development
Expenditure,Development Expenditure,Kotido District,District Government,"760,305",Workplan 6: Education,2012/13 Approved Budget,Vote: 528,Domestic Development
Expenditure,Development Expenditure,Kotido District,District Government,"234,804",Workplan 6: Education,2011/12 Approved Budget,Vote: 528,Donor Development
Expenditure,Development Expenditure,Kotido District,District Government,"202,008",Workplan 6: Education,2012/13 Approved Budget,Vote: 528,Donor Development
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 7a: Roads and Engineering,2011/12 Approved Budget,Vote: 528,Roads Rehabilitation Grant
Revenue,Recurrent Revenues,Kotido District,District Government,"237,732",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 528,Roads Rehabilitation Grant
Revenue,Recurrent Revenues,Kotido District,District Government,"3,655",Workplan 7a: Roads and Engineering,2011/12 Approved Budget,Vote: 528,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"10,919",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 528,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"15,656",Workplan 7a: Roads and Engineering,2011/12 Approved Budget,Vote: 528,Locally Raised Revenues
Revenue,Recurrent Revenues,Kotido District,District Government,"19,055",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 528,Locally Raised Revenues
Revenue,Recurrent Revenues,Kotido District,District Government,"555,031",Workplan 7a: Roads and Engineering,2011/12 Approved Budget,Vote: 528,Other Transfers from Central Government
Revenue,Recurrent Revenues,Kotido District,District Government,"489,578",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 528,Other Transfers from Central Government
Revenue,Recurrent Revenues,Kotido District,District Government,"85,452",Workplan 7a: Roads and Engineering,2011/12 Approved Budget,Vote: 528,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"56,421",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 528,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"176,623",Workplan 7a: Roads and Engineering,2011/12 Approved Budget,Vote: 528,Unspent balances - Other Government Transfers
Revenue,Recurrent Revenues,Kotido District,District Government,"162,256",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 528,Unspent balances - Other Government Transfers
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 7a: Roads and Engineering,2011/12 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kotido District,District Government,"33,253",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Kotido District,District Government,"249,863",Workplan 7a: Roads and Engineering,2011/12 Approved Budget,Vote: 528,Roads Rehabilitation Grant
Revenue,Development Revenues,Kotido District,District Government,,Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 528,Roads Rehabilitation Grant
